>                26676        21.6044791679         8.3375871768        7.38524590164                  0.0        1.74889182134       0.295083485139        1.03835949539         2.7993112876
>                13667        21.6030829034        8.52014344993        7.09016393443      0.0271079329662        1.81311978496       0.410871155045       0.732505239812        3.00917140622
>                 7412        21.6030273843        8.93176642702        7.69262295082     0.00570358851839        1.37176828209        1.00993891054       0.435464420882         2.1557628044
>                 9124        21.6022001985        9.13344014922        6.68442622951      0.0115147838913        1.59454142114       0.502186676683        0.47964891655        3.19644202154
>                25303         21.595507997        8.28948672824        7.16803278689      0.0628716240987        1.57621408426         1.3883902626       0.811713505071        2.29879900584
>                 5946        21.5954926956        7.99102573073        7.65163934426                  0.0        1.72512498518       0.589124523229       0.869097099702        2.76948101253
>                15925        21.5931935871        7.64994731455        7.29508196721      0.0203327485128        1.40000498603       0.854908168945       0.509871259435        3.86304714242
>                24063        21.5921979559        9.05382208768        6.02459016393                  0.0        1.58695586671       0.284326235973        1.11587035593        3.52663324564
>                24050        21.5900702143        8.38729074493        6.90573770492      0.0139163463446        2.17370530491       0.651239856653         0.3502345068        3.10794574977
>                13290        21.5891393354         8.0744930817        7.07786885246      0.0139370177876        1.60762890799       0.932780282793       0.253655466849        3.62877572585
>                17089        21.5694809287         8.2954246754        6.88524590164       0.056615044412        1.54545152992        1.19588623512       0.864520204681         2.7263373375
>                 8277         21.567415671        9.42826077525        6.59836065574     0.00195652597263         1.7564047943       0.796786583526       0.211793893301        2.77385244287
>                20894        21.5653030896         8.3377654629        7.00819672131     0.00832678899433        1.68014370118       0.669467198913       0.941856837731        2.91954637861
>                 3811        21.5602033054        8.95071865144        7.98770491803                  0.0        1.61265661944       0.546986916991       0.942403343259        1.51973285623
>                 2509        21.5594666698        9.62289045809        7.74180327869                  0.0        1.85267044535       0.323665809079       0.351037900556        1.66739877806
>                21091        21.5525034222        8.48549843523        7.06557377049                  0.0         1.7278506131         1.2630961339       0.226645992357        2.78383847715
>                29929        21.5497593619        9.20594901535        7.42213114754      0.0304997068474        1.88052092999       0.347972421273       0.577559255586        2.08512688531
>                17073        21.5473356243        8.17481745536        6.52459016393    0.000277002025215        1.60799122847        1.28406156437       0.683050411544        3.27254779864
>                25695        21.5451315628        8.30610037451        9.05737704918                  0.0        1.56385963291        1.25828284676        0.27227149406        1.08724016542
>                 6118        21.5390292204        8.98490282144        7.24590163934      0.0103162137052        1.53212558312        1.26752832833       0.306920074301        2.19133456017
>                18501        21.5313477896        8.88213504072        6.58606557377     0.00037125531062        1.58555408004       0.510964827496       0.312151657215        3.65410535503
>                18031        21.5232815543        8.62724010925        6.58606557377      0.0386409360089        1.28838840992       0.754088903301      0.0845453189153        4.14431230312
>                 2139        21.5225119513         8.5569370888        7.61475409836     0.00897060352175        1.63908391073       0.340330924179       0.538610509645        2.82382481606
>                 5321        21.5224434665        8.73620418996        7.23770491803      0.0114029371569        1.61880680181        1.09883171999       0.588320945694        2.23117195381
>                13711        21.5224294251        8.59201900619        7.04098360656                  0.0        1.69133242995        1.28705854305       0.721931275982        2.18910456336
>                11223        21.5217701117        8.03295564438        7.18442622951      0.0799427834116        1.51686201713       0.694455406459       0.482582467495        3.53054556332
>                 9104        21.5207050175        8.41424776448        6.10655737705                  0.0        2.20712640817       0.505333957764        1.28119955732        3.00623995275
>                 8147        21.5153843686        7.95322577476        6.75819672131       0.103585873505        1.35860734254       0.700392386732       0.297397977521         4.3439782922
>                 8667        21.5082393365        8.84760845178        6.68032786885       0.347964314964        2.23008566008       0.511140930055       0.279581178817        2.61153093197
>                11658        21.5072962632         9.0127513711        6.93442622951                  0.0        1.69272410009       0.689155220882       0.454305556363        2.72393378523
>                13460        21.5066456242        8.83777997684        7.79508196721      0.0036357377765        1.49718648087        1.22150672191       0.299371124274        1.85208361528
>                15017        21.4986010238        9.26338776545        6.90163934426    0.000520670294993        1.40839375114        1.53416732111       0.314860840852        2.07563133068
>                17704        21.4836391407        9.56356282963        7.12295081967    0.000333688230282        1.56262880192       0.516209086628       0.644866464144        2.07308745048
>                24144        21.4660629497        8.51874218083         6.7131147541      0.0952287072388        1.90305071636        0.66215253282        0.50752221338        3.06625184496
>                 8707        21.4595055781        8.75542817501        7.44262295082                  0.0        1.65440058857        0.56080135222       0.555304948934        2.49094756257
>                25813        21.4396000055        9.86299012052        6.72950819672                  0.0        1.48156740331       0.585099411712       0.546961727908        2.23347314538
>                26901        21.4384578856        7.95085495702        6.82786885246    0.000185895928353         1.6607638195        0.85978470258       0.124602720399        4.01439693767
>                26744        21.4370090708        9.08367423808        7.43032786885      0.0148391217071        1.46379723486       0.366136154294       0.630914813217        2.44731963978
>                 8339        21.4354672439        8.75760884004        7.18442622951     0.00126455834839        1.74129858866       0.424058349801       0.299641721274        3.02716895622
>                20070        21.4327274884        8.66045972306        7.10245901639                  0.0        1.68358493069        1.13722268788       0.448846512952        2.40015461743
>                21089        21.4219709955        8.91566468741        6.40573770492    0.000649290202338        2.06358891044       0.262903843822       0.450098743239        3.32332781544
>                13632        21.4080584767         8.0668438832        6.90163934426      0.0183851178215        1.27338305718        1.28866776014      0.0618827436463        3.79725657048
>                15844         21.401905205          8.273712252         6.8237704918     0.00338556303079        1.61556601877       0.926283414365       0.415454452119         3.3437330129
>                13118        21.3979442802        8.92757097261        7.47540983607                  0.0        1.41796886672       0.469936412102        1.49960052251        1.60745767024
>                24874        21.3921788498        7.71341644582         7.3237704918      0.0111579434004        1.80453202638       0.928927813004       0.666146454242         2.9442276751
>                21697        21.3760677575        7.85913053554        8.38524590164                  0.0        1.65550622213       0.350013608582       0.574135870512        2.55203561906
>                18473        21.3724215224        8.77172140373        7.01229508197     0.00252004066307        1.92472214078        1.33584216402       0.110978783785        2.21434190743
>                23852        21.3610541357         8.1007826744        6.97950819672       0.206645703346        1.79025452326        0.43966793961       0.322307483543        3.52188761485
>                28448        21.3479001111        7.88797542009        8.09016393443     0.00213955141823         1.5308685674       0.565363435262       0.532263779354        2.73912542316
>                15288        21.3192004626        9.33378621157        7.59016393443      0.0014271557305        1.48794655024       0.449286799244       0.903045670326        1.55354414104
>                13294        21.3175981574        9.82298488658        6.47131147541                  0.0        1.67927608936       0.481019120826       0.592817950482        2.27018863477
>                20821        21.3169380754        8.06813884194        7.33606557377                  0.0         1.6987091483       0.520115806845       0.924416390446        2.76949231414
>                 8890        21.3105262629        8.58602582132        6.89344262295       0.102205427883        1.81279957809        0.76746709687      0.0283024206349        3.12028329517
>                11838        21.2997397781        7.42779104732        7.63524590164                  0.0        1.66771268458       0.551364389947       0.743515476555        3.27411027809
>                13736        21.2980324708        9.42830531915        7.09426229508      0.0129620032061        1.75175125102       0.403189028843        1.22515830755        1.38240426591
>                27243        21.2854887416        9.36103273123        7.47131147541     0.00535595300925         1.7366809825       0.271908092861       0.293055441246        2.14614406537
>                19347        21.2740005696        8.64680535297        7.05327868852      0.0114393914831        1.43369196836       0.408213688066       0.192167693172        3.52840378698
>                13745        21.2595289708        8.39340177263        7.08196721311      0.0158835799924        1.48408061061        1.05564230442        0.68042412201        2.54812936807
>                27632        21.2401505982        8.27991939955        8.41803278689      0.0166010840238        1.51720809146       0.556682205182       0.313051114264         2.1386559168
>                13688        21.1923429291        8.70753964735        6.82786885246                  0.0        1.62886395605       0.149931240108       0.745420227974        3.13271900515
>                 3539        21.1874024384        8.40783039764        7.83196721311     0.00492687785739        1.48564816887       0.400164797499       0.376798520599        2.68006646286
>                 3315        21.1844155392        8.43706454647         7.6106557377      0.0215724974588        1.52052681626       0.744886246314       0.167500317647        2.68220937739
>                26308        21.1808438929        8.52788047671        6.83606557377                  0.0        1.77299955307        1.08419895506      0.0414728951164        2.91822643914
>                20035        21.1739831262        9.49368133666         7.2131147541    0.000130269539231        1.40953317348       0.395532985329       0.213215283198        2.44877532393
>                 6220         21.163112471        8.94177386477        6.38524590164                  0.0        1.95040481365       0.842088482361       0.945533777247        2.09806563134
>                 8214        21.1494834249        7.85961473787        6.81147540984                  0.0        1.61605535655       0.384528277579       0.184665680067        4.29314396302
