>                    1        32.0762014623        9.76571757265        8.65983606557     0.00625932983539        1.79334015328        3.34242118167        1.05857706645        7.45005009282
>                   12        30.5633915314        7.59441466933        6.79918032787                  0.0        2.47210764301        3.94044099381        1.26534204462        8.49190585276
>                    3        28.8442840677        8.47009099677        7.65573770492      0.0147026604594        1.81837120134        3.77549022433       0.890230973714         6.2196603062
>                    5        27.2425808709         9.0019850462        7.41803278689                  0.0         1.7927914421        5.01036071798       0.623125860313        3.39628501738
>                    2        26.8795449397        8.12474400598        7.68852459016                  0.0        2.05537634679        3.86087861824        0.10625854005        5.04376283849
>                    8        26.6297819969        7.10242798167        7.40163934426     0.00284303000004        1.51195166931        5.59047362082         1.3614041483        3.65904220249
>                   11        26.5907368351        6.64270965141        6.98360655738      0.0184119972213          1.686924187        4.37220332972        1.42727251634        5.45960859607
>                   13        26.3438838626        6.51786169562        7.05327868852                  0.0        1.92761517968        3.98220672466       0.583378883053        6.27954269106
>                    4        26.0156429116        9.77102019368        7.68032786885                  0.0        1.38695076517        3.39752877109       0.188884242069        3.59093107076
>                    9        25.7941338769        6.92612191416         7.5368852459                  0.0        1.68849839866        5.61351376717          0.950653744        3.07846080698
>                   10        25.3297274784        7.57974152705        7.06147540984      0.0026442101751        1.89235374428        3.44418053568        1.73000175696        3.61933029442
>                    6        24.8431946208        7.05946471892        6.83196721311      0.0962945346868        2.01942623902        4.02851826731       0.387022798026        4.42050084971
>                    7        23.4192138727        6.89589509061        7.37295081967                  0.0        1.61681700218        3.91190087106       0.420024753372         3.2016253358
#               Nframe          Total_Score           xlms_Score             em_all_0     Domain_Linking_0    Excluded_Volume_0 Excluded_Volume_Symm_0 Template_Restraint_Inter Template_Restraint_Intra
