solution index | solution filename | fit rotation | fit translation  | match size | match average distance |  envelope penetration score | fitting score|dock rotation | dock translation | RMSD to reference
13||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.36597 -0.0466644 -0.228349|-22.9924 90.7584 18.3026|-1
14||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.151745 -0.403795 -0.0466706|102.949 47.4845 -76.1103|-1
15||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.143218 0.165961 -0.374434|-7.74814 129.628 54.4917|-1
16||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.00615094 -0.0136582 -0.433625|-33.3 104.128 -2.80749|-1
17||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.370725 -0.0346686 -0.222747|-21.9803 90.5183 22.4941|-1
18||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.00523766 -0.0939531 -0.423557|-4.93831 117.008 -26.0156|-1
19||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.360599 -0.0488464 -0.236299|-21.7994 91.0366 14.4478|-1
20||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.126155 0.177873 -0.375101|-5.36134 126.828 58.3387|-1
21||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.241037 0.355961 0.0587213|82.1972 32.8738 138.124|-1
22||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.155462 0.177083 -0.364319|-10.6449 118.499 53.0561|-1
23||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.397443 -0.173903 -0.00720215|-6.14703 13.2404 19.5167|-1
24||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.344377 -0.238128 -0.113817|-15.02 32.2308 -21.9874|-1
25||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.00455929 -0.0274178 -0.432993|-68.8358 171.97 -10.1644|-1
26||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.191581 0.137991 -0.36402|-20.5289 101.916 27.8297|-1
27||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.0163474 -0.0274044 -0.432709|-8.58051 120.423 -7.30259|-1
28||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.238106 0.360083 0.0436029|79.4657 36.0407 136.313|-1
29||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.202983 0.0552264 -0.379477|-3.05376 141.593 18.9731|-1
30||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.0314953 -0.164601 0.400212|110.487 -15.2735 -14.9766|-1
31||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0 -0.0832636 -0.42582|-3.05812 118.414 -23.1539|-1
32||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.116303 0.198601 -0.367813|-6.17686 119.939 62.808|-1
33||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.361656 0.231737 -0.0613034|-61.5048 90.7492 -19.797|-1
34||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.0235624 -0.0628216 -0.428665|-6.10323 115.273 -16.5579|-1
35||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.0375366 0.00975112 -0.432147|-6.97755 121.325 3.3436|-1
36||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.145877 0.153767 -0.378591|-5.97861 133.106 51.7584|-1
37||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.0352669 0.063073 0.427824|94.9084 -60.2547 1.05956|-1
38||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.319104 0.0787636 0.283238|62.8783 -54.8042 -55.6004|-1
39||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.0202879 -0.0356265 -0.431942|-6.43005 120.696 -9.65301|-1
40||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.124425 -0.17738 0.375912|100.176 -22.9189 22.3433|-1
41||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.371659 -0.219946 -0.0418162|-8.40064 14.6634 -2.46249|-1
42||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.329586 0.275756 -0.0598909|-65.1719 77.8925 -0.00697517|-1
43||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.291283 -0.182565 -0.264725|19.4792 96.3763 -45.0316|-1
44||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.105824 0.226913 -0.354354|-4.79904 112.203 70.4163|-1
45||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.304231 0.201776 0.234489|59.3029 -55.8437 -28.8879|-1
46||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.202086 0.171819 -0.343358|-18.4315 96.5392 37.461|-1
47||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.0925299 0.258469 -0.335986|-2.86601 106.371 81.0404|-1
48||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.104556 0.206649 -0.366905|-3.13742 128.541 71.5032|-1
49||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.239559 -0.238802 -0.271735|44.7613 116.803 -63.1859|-1
50||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.242193 0.359975 0.00393854|69.903 45.5004 139.826|-1
51||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.010592 -0.0622028 -0.429271|-4.58434 119.6 -17.2174|-1
52||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.0130021 -0.185173 0.39217|174.311 -72.985 -28.6829|-1
53||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.13609 0.385563 -0.145174|-19.3185 58.7649 174.181|-1
54||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.198426 0.217076 0.318999|56.5852 -66.0064 9.71912|-1
55||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.270587 0.0947917 0.325657|75.1307 -33.8895 72.2905|-1
56||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.229543 0.0683116 -0.361799|-6.34799 140.337 22.4696|-1
57||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.102997 0.0621614 -0.416872|-72.1681 167.777 42.8485|-1
58||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.0919983 0.00482294 -0.423991|-37.3511 104.25 -6.91855|-1
59||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.0743388 0.0177523 0.427099|101.459 -71.1934 20.6187|-1
60||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.255684 -0.264149 -0.230447|31.6452 81.6586 -58.4902|-1
61||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.234472 0.00298761 -0.36506|1.48071 143.582 2.12688|-1
62||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.0706122 0.427712 0.0181991|73.8169 6.91996 123.777|-1
63||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.184307 -0.387648 -0.0633654|77.1416 46.4351 -59.6965|-1
64||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.257033 0.286923 0.199661|106.155 15.1084 114.947|-1
65||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.0531478 0.282712 -0.324815|2.7404 106.088 92.7854|-1
66||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.214107 -0.183224 -0.329912|-5.45033 94.7286 -56.1468|-1
67||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.0322138 -0.103407 0.420148|99.3334 -51.0863 -4.95726|-1
68||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.227736 0.243431 0.277728|42.8909 -56.0641 13.9704|-1
69||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.0181035 0.0194594 -0.433069|-8.38086 122.727 5.8651|-1
70||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.195311 0.107487 -0.37223|-84.9976 109.379 76.1836|-1
71||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.425003 0.0222961 -0.084442|-6.40631 50.1237 -19.0088|-1
72||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.0495602 -0.0834272 0.422893|99.8944 -49.9631 1.8504|-1
73||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.231708 0.195883 0.310155|52.4322 -59.3202 -1.70592|-1
74||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.0010358 -0.0555326 -0.430314|-4.23921 120.023 -15.479|-1
75||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.227593 -0.298467 -0.217655|34.4753 71.6554 -62.2106|-1
76||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.390519 -0.0739896 -0.173999|-8.87476 165.574 -90.3258|-1
77||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.117932 0.18897 -0.37234|-7.21097 117.247 57.2213|-1
78||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.387432 0.189923 0.045621|6.07864 -6.9598 -22.6483|-1
79||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.241889 -0.0127819 -0.359974|1.62111 143.495 -4.00577|-1
80||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.379058 -0.0897391 0.191094|81.3967 -54.1119 136.049|-1
81||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.137643 0.152335 -0.382235|-4.90167 135.944 52.4135|-1
82||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.13096 0.0970633 0.402099|91.9478 -74.5977 47.9539|-1
83||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.0622684 0.429241 0.0114023|73.515 7.64165 113.793|-1
84||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.233469 0.251513 0.265497|78.4225 -72.0465 -0.71035|-1
85||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.17311 -0.15242 0.3675|88.8798 -61.5703 16.3305|-1
86||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.305395 0.271371 -0.146104|-9.30392 30.5309 37.26|-1
87||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.316042 -0.29507 0.0361417|45.5505 -40.6078 66.7848|-1
88||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.206791 -0.200311 0.324604|78.3469 -18.8054 38.3067|-1
89||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.205897 0.355946 0.138433|99.8609 13.5594 113.662|-1
90||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.411746 -0.0826387 -0.109048|-12.4246 120.433 -138.179|-1
91||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.136563 -0.405375 0.0726417|117.788 -43.2814 -20.0949|-1
92||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.272509 -0.212395 -0.262454|25.3752 93.9833 -49.7099|-1
93||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.152257 0.404993 0.0324611|80.8578 19.6262 134.399|-1
94||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.0514956 -0.0085693 -0.430732|-7.38603 119.458 -1.49346|-1
95||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.295644 0.299288 -0.106192|-3.32494 17.9256 41.2642|-1
96||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.325387 0.0886065 0.272997|61.2747 -22.1012 80.207|-1
97||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.198133 0.102591 -0.37212|-84.4146 107.548 74.5964|-1
98||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.0433283 0.245223 -0.355308|0.539429 119.889 82.81|-1
99||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.0399075 -0.025064 -0.431317|-11.9429 115.694 -5.61805|-1
100||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.192904 0.182173 -0.343302|-21.9112 90.5068 35.7154|-1
101||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.318126 -0.135448 -0.262116|10.1715 96.7194 -37.6344|-1
102||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.337878 0.271708 -0.0163806|2.94629 -2.92686 12.224|-1
103||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.108214 0.180656 -0.379352|-7.21539 126.377 58.1249|-1
104||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.371063 -0.130483 -0.183144|-23.8662 67.4151 0.324133|-1
105||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.281098 0.329977 0.018819|-51.2925 42.9757 12.603|-1
106||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.184613 0.375318 0.115367|95.7195 13.2142 110.184|-1
107||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.187826 -0.388547 -0.0448063|43.0884 -22.3124 12.8614|-1
108||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.332413 -0.086339 -0.265145|-21.6597 94.2709 -3.54261|-1
109||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.0668685 -0.0872431 -0.419729|-71.1116 158.9 -21.6993|-1
110||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.111701 0.161269 -0.387002|-7.86134 128.141 51.1291|-1
111||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.261175 -0.0661565 -0.340098|-17.4628 102.981 -33.4425|-1
112||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.187465 -0.0215173 -0.390703|-82.9772 96.885 34.4778|-1
113||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.0221735 0.326912 -0.284416|12.9049 93.1619 108.088|-1
114||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.0305305 0.282265 0.3281|64.379 -34.4673 35.6429|-1
115||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.121822 -0.107299 0.40237|95.4841 -50.0611 15.5593|-1
116||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.296141 -0.168024 0.268931|129.133 37.9073 -118.515|-1
117||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.0217357 -0.0206447 -0.432847|-7.24733 122.681 -6.21523|-1
118||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.174695 0.199607 -0.343357|-17.6383 93.0696 45.1309|-1
119||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.248374 0.294514 0.199567|108.063 13.4245 114.681|-1
120||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.122509 -0.0150597 -0.415956|-7.01491 127.975 -6.69933|-1
121||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.277285 0.138013 0.303843|37.3929 4.10289 -35.9882|-1
122||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.0411261 -0.0458479 0.42949|101.976 -50.1044 4.41603|-1
123||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.156066 -0.370706 0.162714|152.295 15.5749 -110.589|-1
124||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.117178 -0.416963 0.025808|115.641 28.4374 -65.6059|-1
125||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.0667 0.248895 0.349081|71.375 -40.3849 42.4323|-1
126||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.00579545 -0.00471198 0.433819|101.823 -60.2728 -2.01522|-1
127||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.40401 0.148395 -0.0548596|-11.7055 20.4002 -31.0218|-1
128||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.415094 -0.0324891 0.122051|48.519 46.3038 -152.686|-1
129||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.129455 0.141656 -0.38914|-6.26401 132.953 46.3141|-1
130||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.391289 -0.113231 0.149422|23.2148 -12.9692 50.9643|-1
131||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.012906 0.0594118 0.429603|96.5648 -65.479 11.9563|-1
132||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.122713 0.144074 -0.390435|-8.59647 129.973 45.2592|-1
133||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.180464 0.356458 -0.169191|-26.6337 69.01 173.801|-1
134||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.0660943 -0.072897 0.422579|100.969 -50.9795 6.99804|-1
135||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.281008 -0.192819 -0.268534|24.9887 100.012 -45.6637|-1
136||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.286175 0.283982 0.160354|100.019 21.4756 140.466|-1
137||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.295086 -0.318025 -0.0062602|4.70644 -3.68837 -34.4685|-1
138||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.164986 0.0619485 -0.396481|-85.3054 115.68 53.5723|-1
139||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.189047 0.380182 -0.0893189|-17.6465 12.4076 15.4629|-1
140||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.172323 0.0965247 -0.38632|-85.1373 113.381 66.3055|-1
141||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.273919 0.325344 -0.0858753|6.02277 7.81066 48.8022|-1
142||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.0804732 -0.0828057 0.418237|179.63 -45.7895 -43.6284|-1
143||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.282772 -0.208346 -0.254729|25.182 93.3359 -48.3864|-1
144||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.0737162 -0.279514 -0.323563|27.6374 60.5491 -58.6027|-1
145||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.0829891 -0.261747 0.335941|158.406 -32.1998 14.0434|-1
146||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.366317 0.100948 0.209467|87.0268 -41.5088 172.197|-1
147||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.24639 -0.0551216 0.352858|87.0115 17.0873 -58.088|-1
148||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.0953914 -0.398535 0.142568|46.9524 -17.0877 -16.3513|-1
149||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.207119 -0.00338071 0.381242|91.4921 11.2594 -49.6056|-1
150||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.307813 -0.0952978 0.290559|110.32 -12.953 112.623|-1
151||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.100111 0.19227 -0.375852|-5.44344 121.656 60.7842|-1
152||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.25963 0.336587 -0.0869278|8.175 7.4906 53.4204|-1
153||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.0340793 0.0951715 0.421943|94.8426 -71.284 23.7387|-1
154||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.237617 0.345109 0.112666|95.2595 21.9753 133.593|-1
155||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.128206 0.203433 -0.361155|-3.73997 125.168 69.1776|-1
156||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.185435 0.3922 0.00692581|75.2192 33.2476 131.183|-1
157||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.291601 0.267427 0.178065|102.228 19.781 137.702|-1
158||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.1326 -0.405848 0.0772019|117.87 -42.0384 -18.5449|-1
159||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.0566465 -0.0569403 -0.426385|-16.6255 104.641 -11.7652|-1
160||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.285142 -0.119655 0.304355|117.281 -16.3857 103.436|-1
161||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.320188 0.0456145 0.28923|108.971 3.27808 120.118|-1
162||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.103638 0.420462 0.0269488|79.1389 12.4068 110.774|-1
163||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.150521 0.403115 0.0556449|85.4901 16.7001 110.271|-1
164||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.0915323 -0.128677 -0.404128|-66.3533 151.624 -33.2497|-1
165||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.375174 -0.017331 0.217253|90.0707 -48.4511 151.678|-1
166||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.115094 0.134123 -0.396257|-47.5737 175.982 45.7475|-1
167||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.0919611 -0.210843 0.367891|174.727 -6.99347 -47.6842|-1
168||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.118036 0.169981 -0.381352|-4.98743 130.001 56.402|-1
169||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.234154 0.364855 -0.017545|25.356 -13.5008 57.6425|-1
170||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.136827 -0.126569 -0.391808|-77.0559 96.8057 -4.36232|-1
171||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.255493 0.349907 -0.0233062|64.3332 56.2984 139.987|-1
172||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.0294167 -0.109734 -0.418746|-1.14267 111.235 -29.0691|-1
173||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.0535012 0.00313129 -0.430561|-10.1535 117.432 2.11523|-1
174||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.313638 -0.00492686 0.29977|113.355 -3.22116 118.546|-1
175||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.236104 0.240257 0.273471|81.8438 -69.664 -9.45734|-1
176||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.226579 0.00705478 -0.369956|1.76224 144.104 3.82764|-1
177||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.0423054 -0.110156 0.41753|101.379 -54.9476 -4.22465|-1
178||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.300135 0.0198213 0.3127|115.576 -1.37177 111.019|-1
179||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.242168 -0.293486 0.208508|64.521 -12.7917 56.9318|-1
180||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.106588 0.250583 -0.337791|-45.0457 70.0338 37.7391|-1
181||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.174435 -0.240779 0.315996|78.1373 -20.8626 27.2364|-1
182||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.198154 -0.234941 0.306256|157.336 21.3642 -85.4103|-1
183||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.107642 -0.0343263 0.418915|99.5758 -46.2728 21.7949|-1
184||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.2446 0.358288 -0.00746727|38.4616 28.2418 95.2013|-1
185||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.139933 -0.231074 0.339527|167.673 6.27113 -64.8371|-1
186||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.15378 0.00403202 -0.405697|-8.56229 126.308 -1.99033|-1
187||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.102762 -0.244473 0.343407|157.626 -33.0293 23.6548|-1
188||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.274951 0.0661712 -0.329057|-17.7147 87.4445 32.3864|-1
189||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.286287 -0.0914195 0.31295|117.772 -12.3287 104.137|-1
190||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.366542 0.00392148 0.232135|96.519 -49.7796 153.245|-1
191||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.19517 0.0611354 -0.382657|-32.0396 178.271 12.1402|-1
192||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.019967 -0.353539 -0.250733|57.9334 53.9413 -71.445|-1
193||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.123785 -0.178264 -0.375705|-54.7236 142.468 -85.6284|-1
194||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.0958371 -0.193944 0.376107|178.632 -46.362 21.6108|-1
195||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.39644 -0.124469 0.124893|18.5421 -10.9075 47.9864|-1
196||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.279908 -0.19985 -0.264512|-27.492 131.632 -128.545|-1
197||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.366562 -0.188487 0.1355|22.6972 -22.4213 30.2128|-1
198||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.173783 -0.393144 -0.0590944|75.98 42.2167 -57.4209|-1
199||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.431495 0.00265205 0.0453895|14.5098 61.9847 -141.56|-1
200||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.224573 -0.00873805 -0.371141|3.34671 142.59 -1.33207|-1
201||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 0.225974 0.153107 0.337267|84.053 7.56474 -59.7508|-1
202||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.276552 -0.334317 -0.00246872|45.2543 -37.76 43.974|-1
203||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.403399 0.0658775 0.145549|57.4985 -31.3762 173.562|-1
204||1 0 0 0|0 0 0|0|-1|-1|-1|0.900969 -0.0524674 0.32783 0.279338|44.3402 -62.343 81.494|-1
